footfall,tempMode,AQ,USS,CS,VOC,RP,IP,Temperature,fail,air_risk,thermal_load,sensor_gap,mechanical_pressure,air_pressure_ratio,control_balance,operating_intensity,sensor_stability,risk_score,machine_health_index,machine_health_level,health_numeric
0,2,4,3,6,2,23,6,22,0,6,24,1,0.0,0.4,0,15.0,1.7888543819998317,0.566304347826087,0.43369565217391304,Level 3 - Moderate Risk,3
75,3,3,3,6,0,42,6,22,0,3,25,0,1.744186046511628,0.0,0,46.333333333333336,2.5099800796022267,0.4069436172324797,0.5930563827675204,Level 2 - Low Risk,4
0,5,6,2,5,5,55,6,22,1,11,27,4,0.0,0.7142857142857143,-1,25.666666666666668,1.6431676725154984,0.8579710144927537,0.1420289855072463,Level 5 - Critical,1
16,7,6,2,6,6,45,6,22,1,12,29,4,0.34782608695652173,0.8571428571428571,0,27.666666666666668,1.7888543819998322,0.9160851697438953,0.08391483025610469,Level 5 - Critical,1
0,1,6,2,5,6,35,7,22,1,12,23,4,0.0,0.8571428571428571,-2,19.0,1.9235384061671346,0.916304347826087,0.08369565217391295,Level 5 - Critical,1
0,0,2,4,6,0,45,6,22,0,2,22,-2,0.0,0.0,0,22.333333333333332,2.6076809620810595,0.3329710144927537,0.6670289855072463,Level 1 - Healthy,5
0,0,3,3,5,2,42,3,22,0,5,22,0,0.0,0.5,2,21.333333333333332,1.0954451150103321,0.5246376811594203,0.47536231884057967,Level 3 - Moderate Risk,3
4,1,6,2,6,5,37,4,22,1,11,23,4,0.10526315789473684,0.7142857142857143,2,21.0,1.6733200530681511,0.8579162199722058,0.1420837800277942,Level 5 - Critical,1
62,0,4,4,4,5,38,3,22,1,9,22,0,1.5897435897435896,1.0,1,40.666666666666664,0.7071067811865476,0.7071216994242604,0.2928783005757396,Level 4 - High Risk,2
0,3,2,2,6,1,47,7,22,0,3,25,0,0.0,0.3333333333333333,-1,23.0,2.701851217221259,0.4579710144927537,0.5420289855072463,Level 2 - Low Risk,4
4,7,4,2,6,2,32,6,22,0,6,29,2,0.12121212121212122,0.4,0,19.333333333333332,2.0,0.5995828866388724,0.4004171133611276,Level 3 - Moderate Risk,3
56,2,5,2,6,5,35,6,22,1,10,24,3,1.5555555555555556,0.8333333333333334,0,37.666666666666664,1.6431676725154984,0.8155372245384158,0.18446277546158418,Level 4 - High Risk,2
2,6,4,2,6,5,38,4,22,1,9,28,2,0.05128205128205128,1.0,2,20.666666666666668,1.4832396974191329,0.7746102838991462,0.2253897161008538,Level 4 - High Risk,2
0,0,4,4,4,3,40,3,22,0,7,22,0,0.0,0.6,1,20.666666666666668,0.5477225575051661,0.591304347826087,0.408695652173913,Level 3 - Moderate Risk,3
75,7,6,2,5,6,62,6,22,1,12,29,4,1.1904761904761905,0.8571428571428571,-1,53.0,1.7320508075688772,0.9152769505658132,0.08472304943418685,Level 5 - Critical,1
10,2,2,2,6,1,28,7,22,0,3,24,0,0.3448275862068966,0.3333333333333333,-1,20.0,2.701851217221259,0.4578340281913838,0.5421659718086163,Level 2 - Low Risk,4
0,6,6,2,5,6,59,5,22,1,12,28,4,0.0,0.8571428571428571,0,27.0,1.6431676725154984,0.916304347826087,0.08369565217391295,Level 5 - Critical,1
0,2,1,2,6,0,25,6,22,0,1,24,-1,0.0,0.0,0,15.666666666666666,2.8284271247461903,0.3579710144927537,0.6420289855072463,Level 1 - Healthy,5
220,2,4,2,6,6,31,6,22,1,10,24,2,6.875,1.2,0,91.0,1.7888543819998317,0.8299573158626166,0.17004268413738344,Level 5 - Critical,1
0,1,7,2,6,6,45,4,22,1,13,23,5,0.0,0.75,2,22.333333333333332,2.0,0.9579710144927536,0.04202898550724643,Level 5 - Critical,1
75,0,5,2,7,5,42,6,22,0,10,22,3,1.744186046511628,0.8333333333333334,1,46.333333333333336,1.8708286933869707,0.8152769505658131,0.18472304943418694,Level 4 - High Risk,2
0,3,2,2,5,1,56,7,22,0,3,25,0,0.0,0.3333333333333333,-2,26.0,2.5099800796022267,0.4579710144927537,0.5420289855072463,Level 2 - Low Risk,4
140,5,3,3,6,1,47,7,22,0,4,27,0,2.9166666666666665,0.25,-1,69.66666666666667,2.449489742783178,0.4643865396069089,0.5356134603930911,Level 2 - Low Risk,4
290,1,6,2,5,5,38,6,22,1,11,23,4,7.435897435897436,0.7142857142857143,-1,116.66666666666667,1.6431676725154984,0.8539984117530277,0.1460015882469723,Level 5 - Critical,1
350,7,4,3,7,2,47,6,22,0,6,29,1,7.291666666666667,0.4,1,139.66666666666666,2.073644135332772,0.5615098272781418,0.4384901727218582,Level 3 - Moderate Risk,3
55,1,5,2,6,6,49,4,22,1,11,23,3,1.1,1.0,2,42.0,1.6733200530681511,0.8738842565018861,0.12611574349811394,Level 5 - Critical,1
31,3,3,3,6,2,29,7,22,0,5,25,0,1.0333333333333334,0.5,-1,27.333333333333332,2.16794833886788,0.5242130236251737,0.47578697637482625,Level 3 - Moderate Risk,3
17,7,2,2,6,0,57,6,22,0,2,29,0,0.29310344827586204,0.0,0,32.0,2.6832815729997477,0.39940480444709153,0.6005951955529085,Level 2 - Low Risk,4
51,4,6,3,5,6,68,3,22,1,12,26,3,0.7391304347826086,0.8571428571428571,2,47.0,1.51657508881031,0.8822723843557674,0.11772761564423262,Level 5 - Critical,1
140,7,2,2,4,0,76,6,22,0,2,29,0,1.8181818181818181,0.0,-2,79.33333333333333,2.280350850198276,0.39771987294024225,0.6022801270597578,Level 2 - Low Risk,4
9,4,6,2,6,5,66,6,22,1,11,26,4,0.13432835820895522,0.7142857142857143,0,32.333333333333336,1.7320508075688772,0.8578477268215209,0.14215227317847912,Level 5 - Critical,1
0,7,5,1,6,4,59,4,22,1,9,29,4,0.0,0.6666666666666666,2,27.0,1.8708286933869707,0.7913043478260869,0.20869565217391306,Level 4 - High Risk,2
640,7,5,3,6,4,37,7,22,0,9,29,2,16.842105263157894,0.6666666666666666,-1,233.0,1.5811388300841898,0.715870557871749,0.284129442128251,Level 4 - High Risk,2
32,2,5,2,6,6,38,6,22,1,11,24,3,0.8205128205128205,1.0,0,30.666666666666668,1.7320508075688772,0.8741993249950368,0.12580067500496317,Level 5 - Critical,1
5,7,6,2,6,5,47,7,22,1,11,29,4,0.10416666666666667,0.7142857142857143,-1,24.666666666666668,1.9235384061671348,0.8579025213420688,0.1420974786579312,Level 5 - Critical,1
8,1,5,2,4,5,36,7,22,1,10,23,3,0.21621621621621623,0.8333333333333334,-3,22.0,1.816590212458495,0.8161947587849911,0.18380524121500885,Level 4 - High Risk,2
18,0,5,4,6,0,45,7,22,0,5,22,1,0.391304347826087,0.0,-1,28.333333333333332,2.701851217221259,0.45772443915028793,0.5422755608497121,Level 2 - Low Risk,4
0,6,5,2,6,5,39,7,22,1,10,28,3,0.0,0.8333333333333334,-1,20.333333333333332,1.8708286933869707,0.816304347826087,0.18369565217391304,Level 4 - High Risk,2
0,1,3,2,6,1,34,6,22,0,4,23,1,0.0,0.25,0,18.666666666666668,2.302172886644268,0.4996376811594203,0.5003623188405797,Level 3 - Moderate Risk,3
0,3,6,6,4,0,49,4,22,0,6,25,0,0.0,0.0,0,23.666666666666668,2.449489742783178,0.43297101449275366,0.5670289855072463,Level 2 - Low Risk,4
31,2,6,2,6,5,36,6,22,1,11,24,4,0.8378378378378378,0.7142857142857143,0,29.666666666666668,1.7320508075688772,0.8575463569585071,0.14245364304149288,Level 5 - Critical,1
350,7,6,1,6,6,81,5,22,1,12,29,5,4.2682926829268295,0.8571428571428571,1,151.0,2.16794833886788,0.9448431606114751,0.05515683938852489,Level 5 - Critical,1
20,1,5,2,6,4,29,4,22,1,9,23,3,0.6666666666666666,0.6666666666666666,2,23.666666666666668,1.4832396974191326,0.757697041890014,0.24230295810998603,Level 4 - High Risk,2
70,3,5,3,4,0,45,6,22,0,5,25,2,1.5217391304347827,0.0,-2,45.666666666666664,2.302172886644268,0.4903454437164979,0.5096545562835021,Level 3 - Moderate Risk,3
31,3,5,2,6,5,21,4,22,1,10,25,3,1.4090909090909092,0.8333333333333334,2,24.666666666666668,1.51657508881031,0.8158796902918404,0.18412030970815962,Level 4 - High Risk,2
3,7,2,4,3,6,33,6,22,1,8,29,-2,0.08823529411764706,2.0,-3,19.333333333333332,1.7888543819998317,0.6829299186023428,0.31707008139765724,Level 4 - High Risk,2
9,7,4,4,2,2,44,3,23,0,6,30,0,0.2,0.4,-1,25.333333333333332,1.0,0.5371955529084773,0.4628044470915227,Level 3 - Moderate Risk,3
59,1,2,2,6,4,52,7,23,0,6,24,0,1.1132075471698113,1.3333333333333333,-1,44.666666666666664,2.280350850198276,0.636510621401628,0.36348937859837205,Level 3 - Moderate Risk,3
27,2,3,5,7,1,38,4,23,0,4,25,-2,0.6923076923076923,0.25,3,29.333333333333332,2.23606797749979,0.4036156442326782,0.5963843557673218,Level 2 - Low Risk,4
51,4,2,3,6,2,44,5,23,0,4,27,-1,1.1333333333333333,0.6666666666666666,1,39.333333333333336,1.816590212458495,0.4866202104427238,0.5133797895572763,Level 3 - Moderate Risk,3
9,7,6,2,6,6,87,7,23,1,12,30,4,0.10227272727272728,0.8571428571428571,-1,39.666666666666664,1.9493588689617927,0.9205288862418107,0.07947111375818927,Level 5 - Critical,1
0,2,7,2,6,5,22,3,23,1,12,25,5,0.0,0.625,3,15.0,2.073644135332772,0.9039855072463767,0.09601449275362328,Level 5 - Critical,1
88,0,3,3,5,2,32,6,23,1,5,23,0,2.6666666666666665,0.5,-1,47.666666666666664,1.6431676725154984,0.5277800277943221,0.4722199722056779,Level 3 - Moderate Risk,3
67,0,4,5,6,4,69,3,23,0,8,23,-1,0.9571428571428572,0.8,3,53.0,1.140175425099138,0.6197343656938653,0.3802656343061347,Level 3 - Moderate Risk,3
29,2,6,2,5,6,49,6,23,1,12,25,4,0.58,0.8571428571428571,-1,33.666666666666664,1.7320508075688772,0.920254913639071,0.07974508636092903,Level 5 - Critical,1
5,0,6,2,6,6,53,3,23,1,12,23,4,0.09259259259259259,0.8571428571428571,3,27.0,1.9493588689617927,0.9205836807623586,0.07941631923764136,Level 5 - Critical,1
0,0,6,1,6,5,44,6,23,1,11,23,5,0.0,0.7142857142857143,0,22.333333333333332,2.16794833886788,0.8956521739130434,0.10434782608695659,Level 5 - Critical,1
900,1,6,2,7,5,34,6,23,1,11,24,4,25.714285714285715,0.7142857142857143,1,319.0,1.9235384061671346,0.8499900734564225,0.15000992654357748,Level 5 - Critical,1
18,1,6,1,5,5,55,7,23,1,11,24,5,0.32142857142857145,0.7142857142857143,-2,32.0,2.280350850198276,0.8954055985705777,0.10459440142942233,Level 5 - Critical,1
190,2,3,3,6,0,35,6,23,0,3,25,0,5.277777777777778,0.0,0,82.66666666666667,2.5099800796022267,0.40971610085368276,0.5902838991463173,Level 2 - Low Risk,4
2,7,4,5,5,3,55,3,23,0,7,30,-1,0.03571428571428571,0.6,2,26.666666666666668,1.0,0.5622914433194361,0.43770855668056385,Level 3 - Moderate Risk,3
5,3,6,3,5,5,27,6,23,1,11,26,3,0.17857142857142858,0.7142857142857143,-1,18.333333333333332,1.224744871391589,0.8289170140956919,0.17108298590430815,Level 5 - Critical,1
56,3,4,4,5,1,26,6,23,0,5,26,0,2.074074074074074,0.2,-1,35.0,1.8708286933869707,0.4782183839587056,0.5217816160412945,Level 2 - Low Risk,4
75,7,4,2,6,5,54,6,23,0,9,30,2,1.3636363636363635,1.0,0,50.666666666666664,1.6733200530681511,0.7779581099861028,0.22204189001389718,Level 4 - High Risk,2
56,0,5,2,6,5,42,4,23,1,10,23,3,1.302325581395349,0.8333333333333334,2,40.333333333333336,1.51657508881031,0.8198850506253723,0.1801149493746277,Level 4 - High Risk,2
0,5,6,1,6,6,57,7,23,1,12,28,5,0.0,0.8571428571428571,-1,26.666666666666668,2.3874672772626644,0.9539855072463768,0.04601449275362324,Level 5 - Critical,1
0,0,7,1,4,6,54,6,23,1,13,23,6,0.0,0.75,-2,25.666666666666668,2.387467277262665,0.9956521739130435,0.004347826086956497,Level 5 - Critical,1
75,6,6,3,6,6,55,6,23,1,12,29,3,1.3392857142857142,0.8571428571428571,0,51.0,1.3416407864998738,0.8862914433194362,0.11370855668056379,Level 5 - Critical,1
1600,7,5,3,6,6,50,7,23,1,11,30,2,31.372549019607842,1.0,-1,557.6666666666666,1.51657508881031,0.8237343656938654,0.17626563430613462,Level 4 - High Risk,2
15,0,5,5,6,1,57,7,23,0,6,23,0,0.25862068965517243,0.16666666666666666,-1,31.666666666666668,2.280350850198276,0.48711336112765535,0.5128866388723446,Level 3 - Moderate Risk,3
19,3,5,3,7,3,46,4,23,0,8,26,2,0.40425531914893614,0.5,3,29.333333333333332,1.6733200530681511,0.6703918999404407,0.3296081000595593,Level 4 - High Risk,2
16,7,6,2,6,6,53,6,23,1,12,30,4,0.2962962962962963,0.8571428571428571,0,30.666666666666668,1.7888543819998322,0.9204329958308518,0.07956700416914819,Level 5 - Critical,1
42,2,3,3,5,0,32,7,23,0,3,25,0,1.2727272727272727,0.0,-2,32.333333333333336,2.6076809620810595,0.4117434981139567,0.5882565018860433,Level 2 - Low Risk,4
18,5,5,2,5,3,53,5,23,1,8,28,3,0.3333333333333333,0.5,0,31.333333333333332,1.4142135623730951,0.703738931903911,0.296261068096089,Level 4 - High Risk,2
0,3,3,3,6,1,39,6,23,0,4,26,0,0.0,0.25,0,20.666666666666668,2.16794833886788,0.4706521739130435,0.5293478260869565,Level 2 - Low Risk,4
310,1,5,2,5,4,47,6,23,1,9,24,3,6.458333333333333,0.6666666666666666,-1,126.66666666666667,1.51657508881031,0.7580722652372444,0.24192773476275564,Level 4 - High Risk,2
1600,7,5,2,4,2,57,4,23,0,7,30,3,27.586206896551722,0.3333333333333333,0,560.0,1.3416407864998738,0.6237343656938654,0.3762656343061346,Level 3 - Moderate Risk,3
23,5,6,3,6,6,49,6,23,1,12,28,3,0.46,0.8571428571428571,0,31.666666666666668,1.3416407864998738,0.8870037720865594,0.11299622791344055,Level 5 - Critical,1
20,1,5,4,6,5,31,5,23,0,10,24,1,0.625,0.8333333333333334,1,24.666666666666668,0.7071067811865476,0.7537115346436369,0.24628846535636306,Level 4 - High Risk,2
51,5,5,3,5,5,43,6,23,1,10,28,2,1.1590909090909092,0.8333333333333334,-1,39.0,1.0954451150103321,0.7866202104427238,0.2133797895572762,Level 4 - High Risk,2
0,2,5,2,5,4,44,6,23,1,9,25,3,0.0,0.6666666666666666,-1,22.333333333333332,1.51657508881031,0.7623188405797101,0.2376811594202899,Level 4 - High Risk,2
0,4,4,3,6,0,39,6,23,0,4,27,1,0.0,0.0,0,20.666666666666668,2.4899799195977463,0.45398550724637676,0.5460144927536232,Level 2 - Low Risk,4
0,2,6,1,6,5,49,4,23,1,11,25,5,0.0,0.7142857142857143,2,24.0,2.073644135332772,0.8956521739130434,0.10434782608695659,Level 5 - Critical,1
18,7,5,4,6,4,72,6,23,1,9,30,1,0.2465753424657534,0.6666666666666666,0,37.666666666666664,1.0,0.6954055985705777,0.3045944014294223,Level 4 - High Risk,2
7300,7,5,2,6,5,50,6,23,1,10,30,3,143.13725490196077,0.8333333333333334,0,2457.6666666666665,1.6431676725154984,0.7206521739130435,0.2793478260869565,Level 4 - High Risk,2
110,1,5,2,6,6,28,4,23,1,11,24,3,3.793103448275862,1.0,2,53.666666666666664,1.6733200530681511,0.8774786579313083,0.1225213420686917,Level 5 - Critical,1
0,0,5,2,7,3,48,7,23,1,8,23,3,0.0,0.5,0,23.666666666666668,2.2803508501982757,0.7039855072463768,0.29601449275362324,Level 4 - High Risk,2
3500,1,3,4,7,1,32,6,23,0,4,24,-1,106.06060606060606,0.25,1,1185.0,2.3874672772626644,0.38937363510025813,0.6106263648997419,Level 1 - Healthy,5
720,7,5,5,5,1,63,4,23,0,6,30,0,11.25,0.16666666666666666,1,268.6666666666667,1.7320508075688772,0.47745582688107996,0.52254417311892,Level 2 - Low Risk,4
9,4,4,5,6,5,36,4,23,1,9,27,-1,0.24324324324324326,1.0,2,22.666666666666668,0.8366600265340756,0.6788622195751439,0.3211377804248561,Level 4 - High Risk,2
47,7,6,3,6,6,36,6,23,1,12,30,3,1.2702702702702702,0.8571428571428571,0,35.333333333333336,1.3416407864998738,0.8866750049632718,0.11332499503672822,Level 5 - Critical,1
350,7,3,2,7,2,53,3,23,0,5,30,1,6.481481481481482,0.5,4,142.0,2.073644135332772,0.557524320031765,0.442475679968235,Level 3 - Moderate Risk,3
0,5,2,2,6,2,44,7,23,0,4,28,0,0.0,0.6666666666666666,-1,22.333333333333332,2.4899799195977463,0.5206521739130435,0.4793478260869565,Level 3 - Moderate Risk,3
0,0,4,2,6,6,41,7,24,1,10,24,2,0.0,1.2,-1,21.666666666666668,2.0,0.8416666666666666,0.15833333333333344,Level 5 - Critical,1
83,0,2,3,6,1,56,7,24,0,3,24,-1,1.456140350877193,0.3333333333333333,-1,54.333333333333336,2.588435821108957,0.4321963470319635,0.5678036529680365,Level 2 - Low Risk,4
1,4,4,4,6,2,63,7,24,0,6,28,0,0.015625,0.4,-1,29.333333333333332,1.9493588689617927,0.5416529680365296,0.4583470319634704,Level 3 - Moderate Risk,3
190,7,2,4,6,0,52,6,24,0,2,31,-2,3.5849056603773586,0.0,0,88.66666666666667,2.6076809620810595,0.33906392694063925,0.6609360730593608,Level 1 - Healthy,5
0,7,3,3,7,2,43,7,24,0,5,31,0,0.0,0.5,0,22.333333333333332,2.4083189157584592,0.5333333333333333,0.4666666666666667,Level 3 - Moderate Risk,3
12,7,4,3,6,2,40,3,24,0,6,31,1,0.2926829268292683,0.4,3,25.333333333333332,1.51657508881031,0.5748356164383561,0.4251643835616439,Level 3 - Moderate Risk,3
9,5,5,1,7,4,69,4,24,1,9,29,4,0.12857142857142856,0.6666666666666666,3,34.0,2.16794833886788,0.7998767123287671,0.20012328767123289,Level 4 - High Risk,2
23,7,2,2,6,0,49,7,24,0,2,31,0,0.46,0.0,-1,32.0,2.9664793948382653,0.40801826484018267,0.5919817351598173,Level 2 - Low Risk,4
9,1,3,3,6,2,65,7,24,0,5,25,0,0.13636363636363635,0.5,-1,32.666666666666664,2.16794833886788,0.5332100456621005,0.4667899543378995,Level 3 - Moderate Risk,3
18,5,6,1,6,5,53,7,24,1,11,29,5,0.3333333333333333,0.7142857142857143,-1,31.666666666666668,2.345207879911715,0.8997534246575342,0.10024657534246584,Level 5 - Critical,1
0,5,5,3,5,6,50,4,24,1,11,29,2,0.0,1.0,1,24.666666666666668,1.1401754250991378,0.8499999999999999,0.15000000000000013,Level 5 - Critical,1
12,3,2,4,6,0,27,5,24,0,2,27,-2,0.42857142857142855,0.0,1,21.0,2.4083189157584592,0.34150228310502284,0.6584977168949772,Level 1 - Healthy,5
0,6,5,3,5,5,44,6,24,1,10,30,2,0.0,0.8333333333333334,-1,22.666666666666668,1.0954451150103321,0.7916666666666665,0.20833333333333348,Level 4 - High Risk,2
170,2,2,3,5,0,54,7,24,0,2,26,-1,3.090909090909091,0.0,-2,82.66666666666667,2.701851217221259,0.37267123287671233,0.6273287671232877,Level 1 - Healthy,5
0,7,4,2,6,4,33,5,24,1,8,31,2,0.0,0.8,1,19.0,1.4832396974191326,0.7249999999999999,0.27500000000000013,Level 4 - High Risk,2
9,0,4,4,6,3,48,7,24,0,7,24,0,0.1836734693877551,0.6,-1,27.0,1.6431676725154984,0.5998767123287672,0.40012328767123284,Level 3 - Moderate Risk,3
23,3,5,2,6,5,54,5,24,1,10,27,3,0.41818181818181815,0.8333333333333334,1,33.666666666666664,1.51657508881031,0.8246849315068493,0.1753150684931507,Level 5 - Critical,1
0,0,6,2,5,6,56,3,24,1,12,24,4,0.0,0.8571428571428571,2,26.666666666666668,1.816590212458495,0.925,0.07499999999999996,Level 5 - Critical,1
9,1,2,4,7,2,34,7,24,0,4,25,-2,0.2571428571428571,0.6666666666666666,0,22.333333333333332,2.5099800796022267,0.45821004566210044,0.5417899543378996,Level 2 - Low Risk,4
290,7,6,4,7,6,41,6,24,0,12,31,2,6.904761904761905,0.8571428571428571,1,118.33333333333333,1.0954451150103321,0.8543607305936073,0.1456392694063927,Level 5 - Critical,1
1,0,5,1,5,6,40,6,24,1,11,24,4,0.024390243902439025,1.0,-1,21.666666666666668,2.073644135332772,0.9166529680365296,0.08334703196347037,Level 5 - Critical,1
350,1,7,2,6,6,55,6,24,1,13,25,5,6.25,0.75,0,143.0,1.9493588689617927,0.9618721461187214,0.038127853881278595,Level 5 - Critical,1
20,0,4,3,5,5,38,6,24,1,9,24,1,0.5128205128205128,1.0,-1,27.333333333333332,1.1401754250991378,0.7497260273972601,0.25027397260273987,Level 4 - High Risk,2
0,3,6,2,6,6,40,6,24,1,12,27,4,0.0,0.8571428571428571,0,21.333333333333332,1.7888543819998322,0.925,0.07499999999999996,Level 5 - Critical,1
23,1,6,1,6,6,46,4,24,1,12,25,5,0.48936170212765956,0.8571428571428571,2,31.0,2.1908902300206643,0.9580182648401826,0.0419817351598174,Level 5 - Critical,1
150,4,3,3,4,0,26,6,24,0,3,28,0,5.555555555555555,0.0,-2,66.66666666666667,2.16794833886788,0.4146118721461187,0.5853881278538813,Level 2 - Low Risk,4
31,0,5,2,7,3,49,6,24,0,8,24,3,0.62,0.5,1,34.666666666666664,2.073644135332772,0.7079086757990867,0.2920913242009133,Level 4 - High Risk,2
0,7,4,1,5,6,51,5,24,1,10,31,3,0.0,1.2,0,25.0,1.9235384061671346,0.875,0.125,Level 5 - Critical,1
9,2,5,2,6,4,46,6,24,0,9,26,3,0.19148936170212766,0.6666666666666666,0,26.333333333333332,1.6733200530681511,0.7665433789954338,0.2334566210045662,Level 4 - High Risk,2
47,0,3,4,6,2,40,7,24,0,5,24,-1,1.146341463414634,0.5,-1,37.0,2.073644135332772,0.4993561643835617,0.5006438356164383,Level 3 - Moderate Risk,3
900,0,3,4,7,2,30,5,24,0,5,24,-1,29.032258064516128,0.5,2,318.0,1.9235384061671346,0.4876712328767123,0.5123287671232877,Level 3 - Moderate Risk,3
83,3,2,3,6,2,45,5,24,0,4,27,-1,1.8043478260869565,0.6666666666666666,1,50.666666666666664,1.816590212458495,0.49052968036529676,0.5094703196347032,Level 3 - Moderate Risk,3
18,7,5,4,6,4,52,7,24,1,9,31,1,0.33962264150943394,0.6666666666666666,-1,31.333333333333332,1.3038404810405297,0.6997534246575342,0.3002465753424658,Level 4 - High Risk,2
0,0,6,1,5,6,36,6,24,1,12,24,5,0.0,0.8571428571428571,-1,20.0,2.16794833886788,0.9583333333333333,0.04166666666666674,Level 5 - Critical,1
20,0,4,3,5,3,49,6,24,0,7,24,1,0.4,0.6,-1,31.0,1.3038404810405297,0.6330593607305937,0.36694063926940634,Level 3 - Moderate Risk,3
24,7,3,4,5,1,38,7,24,0,4,31,-1,0.6153846153846154,0.25,-2,28.666666666666668,2.23606797749979,0.441337899543379,0.558662100456621,Level 2 - Low Risk,4
18,0,2,4,6,1,51,7,24,0,3,24,-2,0.34615384615384615,0.3333333333333333,-1,31.0,2.5495097567963922,0.3997534246575343,0.6002465753424657,Level 2 - Low Risk,4
9,3,3,2,5,1,47,6,24,0,4,27,1,0.1875,0.25,-1,26.666666666666668,2.073644135332772,0.5082100456621005,0.4917899543378995,Level 3 - Moderate Risk,3
0,1,6,1,5,6,52,7,24,1,12,25,5,0.0,0.8571428571428571,-2,25.333333333333332,2.345207879911715,0.9583333333333333,0.04166666666666674,Level 5 - Critical,1
9,0,6,2,6,6,33,6,24,1,12,24,4,0.2647058823529412,0.8571428571428571,0,22.0,1.7888543819998322,0.9248767123287672,0.07512328767123277,Level 5 - Critical,1
0,4,4,2,6,6,50,4,24,1,10,28,2,0.0,1.2,2,24.666666666666668,1.6733200530681511,0.8416666666666666,0.15833333333333344,Level 5 - Critical,1
18,7,6,2,5,4,48,7,24,1,10,31,4,0.3673469387755102,0.5714285714285714,-2,30.0,1.9235384061671346,0.8080867579908676,0.1919132420091324,Level 4 - High Risk,2
19,3,2,2,6,0,36,6,24,0,2,27,0,0.5135135135135135,0.0,0,26.333333333333332,2.6832815729997477,0.40807305936073063,0.5919269406392693,Level 2 - Low Risk,4
31,3,2,3,6,1,35,7,24,0,3,27,-1,0.8611111111111112,0.3333333333333333,-1,30.0,2.588435821108957,0.4329086757990868,0.5670913242009132,Level 2 - Low Risk,4
3500,7,7,3,5,4,34,7,24,0,11,31,4,100.0,0.5,-2,1186.0,1.7888543819998317,0.7687214611872145,0.23127853881278548,Level 4 - High Risk,2
0,7,2,4,5,2,53,6,24,0,4,31,-2,0.0,0.6666666666666666,-1,25.666666666666668,1.7888543819998317,0.45833333333333326,0.5416666666666667,Level 2 - Low Risk,4
33,0,4,3,6,2,33,7,24,0,6,24,1,0.9705882352941176,0.4,-1,30.0,2.073644135332772,0.5745479452054795,0.42545205479452053,Level 3 - Moderate Risk,3
0,1,6,3,6,6,52,6,24,1,12,25,3,0.0,0.8571428571428571,0,25.333333333333332,1.3416407864998738,0.8916666666666666,0.10833333333333339,Level 5 - Critical,1
18,3,4,3,6,4,44,7,24,0,8,27,1,0.4,0.8,-1,28.666666666666668,1.6431676725154984,0.6914200913242008,0.3085799086757992,Level 4 - High Risk,2
0,0,3,4,4,0,48,6,24,0,3,24,-1,0.0,0.0,-2,24.0,2.1908902300206643,0.3833333333333333,0.6166666666666667,Level 1 - Healthy,5
31,3,5,2,6,5,20,4,24,1,10,27,3,1.4761904761904763,0.8333333333333334,2,25.0,1.51657508881031,0.8245753424657534,0.17542465753424663,Level 4 - High Risk,2
0,5,3,2,4,6,45,6,24,1,9,29,1,0.0,1.5,-2,23.0,1.7888543819998317,0.8,0.19999999999999996,Level 4 - High Risk,2
59,7,4,2,6,2,70,3,24,0,6,31,2,0.8309859154929577,0.4,3,51.0,1.6733200530681511,0.6075251141552511,0.3924748858447489,Level 3 - Moderate Risk,3
0,0,3,3,4,2,39,3,24,0,5,24,0,0.0,0.5,1,21.0,0.7071067811865476,0.5333333333333333,0.4666666666666667,Level 3 - Moderate Risk,3
7300,7,3,3,5,1,40,7,24,1,4,31,0,178.0487804878049,0.25,-2,2454.6666666666665,2.280350850198276,0.375,0.625,Level 1 - Healthy,5
75,4,5,2,7,5,62,6,24,1,10,28,3,1.1904761904761905,0.8333333333333334,1,53.666666666666664,1.8708286933869707,0.8239726027397261,0.17602739726027394,Level 4 - High Risk,2
0,7,5,2,6,4,46,6,24,1,9,31,3,0.0,0.6666666666666666,0,23.333333333333332,1.6733200530681511,0.7666666666666666,0.2333333333333334,Level 4 - High Risk,2
27,7,4,4,7,2,46,3,24,0,6,31,0,0.574468085106383,0.4,4,32.333333333333336,1.8708286933869707,0.5412968036529681,0.45870319634703194,Level 3 - Moderate Risk,3
1600,7,4,2,5,6,56,7,24,1,10,31,2,28.07017543859649,1.2,-2,560.0,1.9235384061671346,0.8197488584474886,0.18025114155251143,Level 4 - High Risk,2
0,7,6,3,6,6,55,7,24,1,12,31,3,0.0,0.8571428571428571,-1,26.333333333333332,1.51657508881031,0.8916666666666666,0.10833333333333339,Level 5 - Critical,1
0,7,6,2,6,6,41,4,24,1,12,31,4,0.0,0.8571428571428571,2,21.666666666666668,1.7888543819998317,0.925,0.07499999999999996,Level 5 - Critical,1
7300,1,2,3,6,0,43,7,24,0,2,25,-1,165.9090909090909,0.0,-1,2455.6666666666665,2.8809720581775866,0.275,0.725,Level 1 - Healthy,5
16,7,7,1,7,6,34,3,24,1,13,31,6,0.45714285714285713,0.75,4,24.666666666666668,2.6832815729997477,0.9997808219178083,0.00021917808219173995,Level 5 - Critical,1
0,7,7,1,6,4,73,6,24,1,11,31,6,0.0,0.5,0,32.333333333333336,2.387467277262665,0.8833333333333333,0.1166666666666667,Level 5 - Critical,1
